user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend_hours,primary_device,household_size,created_at
user_00551,bankschristina@example.com,Tyler,Schultz,28.0,Male,USA,Ohio,Melissaborough,Standard,2024-11-30,True,14.9,Mobile,3.0,2022-12-06 12:45:35.447014
user_00555,stacyharris@example.org,Samuel,Johnson,26.0,Prefer not to say,USA,New York,Johnsonberg,Standard,2024-06-27,True,13.79,Desktop,4.0,2023-02-23 11:35:08.871283
user_00562,ljohnson@example.com,Krystal,Sanchez,29.0,Female,USA,Texas,Nathanmouth,Standard,2022-08-12,False,22.77,Gaming Console,2.0,2024-09-26 11:39:05.305287
user_00563,ubradley@example.org,Paul,Rose,29.0,Female,Canada,Nova Scotia,Jenniferland,Premium+,2024-08-18,True,7.66,Tablet,7.0,2023-07-17 06:31:42.609871
user_00566,zsalazar@example.com,Trevor,Cameron,24.0,Male,USA,Washington,East Brandontown,Basic,2022-11-25,True,8.12,Mobile,3.0,2025-03-03 21:52:26.062489
user_00575,lesliejones@example.org,Rachel,Rivers,27.0,Male,USA,Florida,Cookburgh,Standard,2025-03-24,True,6.58,Tablet,1.0,2024-08-16 06:52:55.817408
user_00577,whenry@example.net,Elizabeth,Diaz,29.0,Female,Canada,New Brunswick,Kevinmouth,Basic,2022-12-03,True,5.0,Desktop,1.0,2023-01-12 03:04:12.446543
user_00579,renee55@example.com,Sierra,Parker,26.0,Female,USA,Wisconsin,Maryville,Standard,2024-12-20,True,7.54,Smart TV,,2023-06-15 02:03:07.861069
user_00581,freemanadam@example.com,Brendan,Bell,27.0,Female,USA,Ohio,North Jennifer,Standard,2025-07-28,False,18.38,Laptop,2.0,2023-11-19 11:27:09.571004
user_00594,mhines@example.net,Sandra,Rodriguez,25.0,Female,USA,Illinois,Andersonshire,Standard,2023-03-04,True,17.45,Smart TV,1.0,2023-11-25 11:08:34.237418
user_00598,reginald08@example.net,Brandi,Delgado,28.0,Male,USA,Maryland,Robertborough,Standard,2025-04-01,True,16.54,Mobile,5.0,2023-01-02 16:36:15.397375
user_00599,youngcharles@example.net,Michael,Dodson,23.0,Female,USA,Tennessee,Pottsview,Premium,2022-11-24,True,12.05,Desktop,,2024-02-10 06:18:13.387210
user_00604,heidi81@example.org,Rachel,Ramirez,22.0,Female,USA,California,Port Theresa,Premium,2023-07-02,True,56.09,Tablet,5.0,2022-12-15 13:37:55.414486
user_00612,dixonjoel@example.com,Maria,Jones,20.0,Male,USA,Arizona,Douglasmouth,Standard,2023-08-04,True,15.89,Gaming Console,7.0,2025-04-12 08:40:00.660131
user_00614,patrickcuevas@example.org,Susan,Cunningham,30.0,Male,USA,Maryland,Port Natalieton,Premium,2024-07-24,True,19.19,Gaming Console,2.0,2023-07-16 08:20:06.751025
user_00615,rhonda53@example.com,Stephen,Steele,25.0,Male,Canada,Prince Edward Island,Coxstad,Basic,2025-04-30,True,4.29,Laptop,2.0,2024-05-27 05:17:41.192183
user_00622,elizabeththomas@example.org,Anthony,Moyer,24.0,Female,Canada,Ontario,South Marissatown,Premium,2023-03-12,True,21.52,Mobile,2.0,2024-10-13 05:39:09.524638
user_00629,cmyers@example.com,Jorge,Adams,22.0,Prefer not to say,USA,New Jersey,Daisyton,Basic,2023-12-05,True,,Mobile,2.0,2024-04-21 09:02:05.386004
user_00643,fredbaxter@example.com,Paula,Taylor,23.0,Male,Canada,Prince Edward Island,Ortegamouth,Standard,2024-02-01,False,23.24,Mobile,4.0,2023-04-23 21:21:51.788913
user_00648,ramosjennifer@example.com,Michaela,Lucero,21.0,Female,USA,Ohio,West Marymouth,Premium,2025-04-20,True,22.84,Smart TV,1.0,2024-02-19 20:02:29.758468
user_00649,qmonroe@example.org,James,Daniel,23.0,Female,Canada,Ontario,South Bradley,Basic,2024-08-25,True,,Desktop,3.0,2023-02-08 14:17:08.751628
user_00651,danastevens@example.net,Kyle,Burgess,24.0,Female,Canada,Prince Edward Island,Brianport,Basic,2023-06-03,True,40.4,Gaming Console,,2023-10-30 16:18:47.230274
user_00652,nicole24@example.com,Joseph,Kelly,25.0,Male,USA,Indiana,Kelseyhaven,Standard,2025-01-27,False,25.36,Smart TV,3.0,2022-09-12 07:37:12.285087
user_00653,amandaclark@example.net,Michael,Clark,23.0,,Canada,Newfoundland and Labrador,New Kiaraview,Standard,2023-12-27,False,,Tablet,4.0,2025-05-09 05:39:51.134102
user_00658,gailsingleton@example.com,Thomas,Garcia,29.0,,USA,Texas,South Elizabeth,Standard,2024-09-14,True,,Mobile,,2023-10-01 17:49:55.025085
user_00660,pmelendez@example.org,Vincent,Clark,19.0,Female,USA,New York,West Patrickburgh,Standard,2023-01-14,True,22.3,Tablet,1.0,2023-09-30 21:53:17.330971
user_00663,floydtina@example.net,Monica,Hernandez,27.0,Male,USA,Indiana,Jamesmouth,Standard,2022-09-24,True,23.9,Gaming Console,2.0,2022-09-15 17:29:34.065241
user_00664,mrichardson@example.net,Johnny,Leonard,25.0,Male,USA,Ohio,Guystad,Standard,2022-08-21,True,11.66,Desktop,5.0,2023-06-25 05:57:16.476110
user_00668,rbrowning@example.com,Adam,Smith,27.0,Male,USA,Virginia,West Joseph,Premium,2022-11-16,True,6.85,Mobile,4.0,2022-08-22 20:57:39.411763
user_00669,bryceroberts@example.net,Brianna,Weaver,29.0,Male,Canada,Alberta,West Matthewstad,Premium,2023-01-15,True,5.14,Gaming Console,4.0,2023-03-21 20:52:57.957377
user_00672,michellewang@example.net,Andrea,Potter,24.0,Female,Canada,Ontario,Luisstad,Basic,2024-07-30,True,11.46,Smart TV,4.0,2024-02-04 10:56:19.563187
user_00675,craneandrew@example.net,Andrea,Jefferson,28.0,,Canada,New Brunswick,Woodbury,Basic,2024-01-01,True,9.61,Desktop,2.0,2023-07-22 16:27:39.308529
user_00676,klinejamie@example.com,John,Fritz,23.0,Male,USA,Maryland,Porterville,Basic,2025-03-14,True,3.77,Gaming Console,5.0,2023-04-28 08:56:06.119027
user_00685,jessicalowery@example.org,Bruce,Sanchez,22.0,Male,USA,Missouri,Garciaton,Standard,2024-12-14,True,,Desktop,,2023-03-06 07:09:26.080528
user_00687,vwelch@example.net,Willie,Baker,26.0,Male,Canada,Alberta,Joshuaside,Premium,2024-06-18,True,45.54,Tablet,3.0,2025-07-08 20:09:24.440342
user_00703,bliu@example.com,Brandon,Thompson,23.0,Female,Canada,Nova Scotia,New Eric,Standard,2024-11-14,True,6.2,Laptop,4.0,2024-05-17 08:14:54.889223
user_00708,jeremylopez@example.net,Mark,Barnett,19.0,Female,USA,Arizona,West Robert,Standard,2024-04-27,True,26.58,Mobile,3.0,2024-10-30 14:22:23.257115
user_00709,bauertiffany@example.org,Cynthia,Martin,24.0,Female,USA,North Carolina,New Timothystad,Premium,2024-06-21,True,6.55,Tablet,,2023-12-11 10:48:02.504510
user_00711,caseyronald@example.org,Cody,Greer,23.0,Male,Canada,Alberta,Davidstad,Premium+,2023-12-11,True,13.73,Tablet,1.0,2025-06-26 20:33:28.854390
user_00713,erik29@example.org,Amber,Garrison,29.0,Female,USA,Ohio,South Kennethhaven,Basic,2025-04-07,False,8.22,Laptop,4.0,2023-07-21 19:20:46.776810
user_00714,jonesjeanette@example.net,Jason,Brown,26.0,Male,USA,Tennessee,East Timothy,Premium,2024-11-16,True,18.44,Laptop,2.0,2023-10-05 18:11:40.455073
user_00718,rebecca85@example.com,Tonya,Smith,24.0,Male,Canada,Prince Edward Island,New Troy,Standard,2024-07-31,False,7.61,Gaming Console,1.0,2025-07-30 20:02:10.712748
user_00723,matthew75@example.org,Marcus,Lopez,20.0,Male,USA,Arizona,Katherineside,Premium,2023-10-12,True,26.01,Gaming Console,2.0,2023-03-08 16:50:52.005241
user_00724,jphelps@example.net,Amanda,Anderson,27.0,Male,Canada,Nova Scotia,Port Stephanieport,Premium,2023-07-22,False,5.82,Smart TV,2.0,2023-11-30 23:11:12.350333
user_00727,amber12@example.com,Laura,Davis,21.0,Female,USA,North Carolina,Danielbury,Premium,2024-09-26,True,46.72,Desktop,1.0,2023-12-25 21:27:35.647482
user_00730,arellanobrian@example.com,Kim,Austin,27.0,Male,USA,Indiana,Lake James,Standard,2025-02-02,True,,Gaming Console,7.0,2024-07-14 15:19:49.065576
user_00738,patricia98@example.org,Jocelyn,Williams,20.0,Female,USA,Illinois,Lopezside,Premium,2025-01-20,False,3.15,Tablet,8.0,2024-10-20 07:17:15.648616
user_00740,adam35@example.org,Margaret,Lowery,30.0,Male,USA,Pennsylvania,East Donaldbury,Premium,2025-03-25,True,,Mobile,3.0,2024-08-17 14:14:56.257979
user_00744,wlopez@example.net,John,Kim,27.0,Other,USA,California,Harperton,Premium,2024-11-21,False,,Laptop,4.0,2022-09-20 00:24:21.246890
user_00750,sherifisher@example.com,Jessica,Farley,30.0,Female,USA,New York,Matthewfurt,Premium,2024-10-02,False,26.78,Smart TV,3.0,2023-04-29 15:00:36.866315
user_00753,robertmcdonald@example.net,Kathryn,Stewart,25.0,Other,USA,California,Port Camerontown,Premium,2025-05-06,True,18.16,Gaming Console,2.0,2023-08-01 07:28:03.464880
user_00757,vanessa51@example.org,Claire,Rangel,30.0,Female,USA,Indiana,Lake Malik,Standard,2023-08-25,True,,Gaming Console,3.0,2022-08-20 13:16:45.792611
user_00763,hflores@example.org,Lisa,Jacobs,29.0,Male,USA,Missouri,Robertsshire,Basic,2023-11-29,True,2.36,Desktop,1.0,2022-10-29 05:51:33.743041
user_00764,douglas89@example.org,Jacqueline,Lopez,29.0,Male,USA,Texas,East Ralph,Premium+,2024-05-22,True,17.89,Tablet,4.0,2023-03-30 05:17:24.805128
user_00768,reginaldsmith@example.net,Edward,Robinson,25.0,Female,USA,Tennessee,Kennedyview,Basic,2023-03-06,True,25.75,Gaming Console,2.0,2023-10-06 20:19:28.339419
user_00771,smithmitchell@example.org,Shirley,Kent,18.0,Female,Canada,Manitoba,Buchananside,Standard,2024-04-25,True,43.98,Tablet,,2024-09-06 05:51:36.467578
user_00772,kimberly93@example.net,Lisa,Burns,24.0,Male,Canada,Newfoundland and Labrador,West Williamville,Standard,2024-11-01,True,7.21,Laptop,,2022-10-31 03:51:46.884791
user_00774,mallory78@example.org,Sue,Galloway,19.0,Male,Canada,Quebec,New Cassie,Standard,2024-10-13,True,,Desktop,,2024-02-27 16:22:34.394931
user_00776,daniel47@example.com,Jasmine,Mitchell,24.0,Male,USA,Florida,Stephanieville,Basic,2025-03-10,True,18.12,Mobile,1.0,2023-09-11 04:42:27.936783
user_00780,dayheidi@example.com,Bobby,Dodson,29.0,Male,USA,Florida,Marcusfurt,Standard,2024-02-12,True,3.89,Tablet,2.0,2024-01-24 09:55:50.458940
user_00782,angela86@example.org,Karen,Cook,30.0,Female,USA,Tennessee,Philipport,Premium,2022-09-02,True,31.48,Smart TV,,2023-03-15 05:51:16.647963
user_00783,hughesdaniel@example.org,Kathleen,Whitaker,26.0,Male,USA,North Carolina,Michaelton,Standard,2024-04-14,True,17.41,Gaming Console,1.0,2023-03-28 15:06:07.599257
user_00784,alexander25@example.org,Stacey,Cortez,25.0,Female,Canada,Alberta,Guzmanburgh,Basic,2024-01-10,True,16.38,Desktop,7.0,2024-12-21 04:06:48.998214
user_00786,xharmon@example.org,Robert,Evans,23.0,Female,USA,Indiana,West Donaldmouth,Premium,2022-12-11,False,10.2,Laptop,1.0,2025-03-24 14:56:24.112517
user_00791,alowe@example.com,Christopher,Dyer,24.0,Female,USA,Tennessee,Debbiemouth,Premium,2025-04-03,True,5.33,Smart TV,5.0,2024-02-08 21:23:45.328830
user_00792,amber29@example.org,Makayla,Miller,25.0,Female,USA,Wisconsin,New Amyhaven,Basic,2024-04-23,True,24.29,Desktop,,2025-05-23 00:38:20.869740
user_00796,kevinharvey@example.com,Erin,Porter,30.0,Male,Canada,Prince Edward Island,West Jackiefurt,Premium,2023-11-08,True,42.07,Tablet,,2025-06-08 01:01:39.455096
user_00801,ericksonrachael@example.com,Robert,Ramirez,30.0,,USA,Illinois,North Christopherstad,Standard,2023-10-15,True,6.58,Laptop,4.0,2025-04-22 11:14:01.036139
user_00802,johnsonchristopher@example.org,Sean,Grant,20.0,Female,Canada,Newfoundland and Labrador,Port Dianashire,Premium,2022-12-06,True,18.4,Gaming Console,7.0,2023-04-14 13:11:27.194746
user_00805,xfranco@example.org,Richard,Williams,25.0,Female,USA,North Carolina,Johnsonstad,Standard,2023-12-08,True,38.63,Gaming Console,6.0,2024-10-31 08:03:36.023467
user_00809,joseph63@example.net,Leah,Lee,27.0,Prefer not to say,Canada,Manitoba,Jamesmouth,Standard,2022-12-08,True,4.58,Laptop,2.0,2024-07-02 19:00:48.500128
user_00810,isaac75@example.org,Todd,Randolph,27.0,Male,Canada,Ontario,Dustinland,Standard,2022-12-16,True,17.45,Tablet,3.0,2025-01-10 00:23:34.492687
user_00815,johnlynch@example.org,Joshua,Allen,27.0,Prefer not to say,Canada,Quebec,Rileyfurt,Basic,2023-03-23,True,6.91,Desktop,1.0,2025-02-16 10:54:35.971448
user_00821,monicaoliver@example.net,Keith,Mcmahon,29.0,Female,USA,Virginia,North Lindsey,Premium,2024-05-23,True,5.15,Laptop,3.0,2022-10-15 21:39:30.706709
user_00824,mcgrathderek@example.com,Allison,Byrd,30.0,Male,USA,Illinois,Onealmouth,Premium,2024-12-10,True,26.85,Smart TV,4.0,2024-11-03 15:33:00.893105
user_00832,qwilson@example.com,Christina,Jefferson,23.0,Male,USA,Washington,Crystalmouth,Premium,2024-08-02,True,,Gaming Console,2.0,2025-01-02 10:16:09.561516
user_00835,bsullivan@example.org,Thomas,Cook,26.0,Male,Canada,Nova Scotia,West Joefort,Basic,2024-05-07,False,5.89,Mobile,3.0,2023-11-17 08:18:02.729750
user_00841,beth76@example.com,Sarah,Pineda,18.0,Female,USA,Georgia,Douglasstad,Basic,2023-10-04,True,2.36,Desktop,2.0,2022-10-14 10:46:06.759046
user_00843,tuckervanessa@example.org,Nicole,Hunt,22.0,Male,USA,Tennessee,Rebeccaburgh,Premium,2022-09-13,True,41.55,Tablet,2.0,2024-06-25 01:25:23.190933
user_00845,vwilliams@example.org,Bridget,Wells,20.0,Male,USA,Tennessee,Sloanshire,Standard,2025-05-09,False,11.2,Desktop,1.0,2023-12-08 08:18:24.032995
user_00846,montoyaelizabeth@example.net,Ralph,Schmidt,29.0,Male,USA,Wisconsin,Port Shannon,Basic,2022-08-04,True,9.28,Mobile,4.0,2025-06-18 11:14:59.478718
user_00847,usmith@example.net,Kayla,Crawford,25.0,Female,USA,Massachusetts,Kimberlybury,Premium,2024-04-07,True,9.29,Tablet,3.0,2023-02-13 06:32:09.913809
user_00848,cohenchristopher@example.net,Stacey,Garcia,24.0,Female,USA,California,Lake Kelly,Premium,2023-10-31,True,42.16,Gaming Console,3.0,2023-03-14 16:47:30.774408
user_00850,masonmary@example.net,William,Contreras,26.0,Female,USA,Massachusetts,West Kristinastad,Premium,2023-10-01,False,16.42,Laptop,3.0,2024-03-22 13:42:59.126378
user_00851,bartlettchristine@example.org,Francis,Martin,21.0,Male,USA,Ohio,Ritterstad,Premium,2023-08-09,True,,Tablet,3.0,2024-12-18 14:38:03.325176
user_00855,heathercabrera@example.org,Matthew,Zavala,22.0,Male,USA,Michigan,South Kyleport,Premium+,2022-08-26,False,16.57,Smart TV,2.0,2023-07-28 04:43:37.513625
user_00857,rebecca41@example.com,Larry,Davis,28.0,,USA,Indiana,Joyceberg,Standard,2022-11-13,True,11.66,Gaming Console,,2022-11-28 02:59:47.891200
user_00860,derek96@example.net,Joseph,Mann,19.0,Male,Canada,British Columbia,Smithville,Standard,2024-05-10,True,9.16,Laptop,2.0,2024-08-29 13:00:04.095640
user_00863,paullopez@example.net,Tracy,Kim,29.0,Female,USA,Tennessee,South Steventon,Standard,2024-10-30,True,17.01,Desktop,4.0,2023-03-14 10:07:36.728269
user_00866,ksmith@example.org,Rachel,Pacheco,30.0,Female,USA,Michigan,Maddentown,Premium,2025-06-17,True,15.86,Laptop,2.0,2024-11-22 02:58:16.615440
user_00867,aaron32@example.org,Jennifer,King,22.0,Female,USA,Wisconsin,Lake Richard,Premium,2022-11-15,True,13.54,Mobile,3.0,2024-06-17 11:28:44.917444
user_00875,ncoleman@example.com,Leslie,Howe,21.0,Female,USA,Massachusetts,South Kenneth,Premium+,2025-05-14,True,15.55,Desktop,2.0,2024-12-22 22:09:11.083521
user_00882,donna54@example.org,Jessica,Weber,28.0,Male,Canada,Saskatchewan,Clarkchester,Premium,2024-06-09,False,23.46,Smart TV,2.0,2024-11-26 08:49:47.957938
user_00885,sanchezrobert@example.net,Micheal,Lewis,30.0,Male,USA,Massachusetts,Christopherton,Premium,2023-06-17,True,11.32,Laptop,,2023-01-21 17:44:24.867078
user_00891,loriosborn@example.org,Matthew,Rodriguez,24.0,Female,USA,Michigan,East Haleymouth,Basic,2024-06-29,True,6.4,Desktop,7.0,2023-05-19 05:12:24.384575
user_00894,qjones@example.org,David,Shepard,28.0,Female,Canada,New Brunswick,Crystalmouth,Standard,2024-01-23,True,16.79,Gaming Console,3.0,2023-11-15 18:32:05.902474
user_00896,cisneroskatrina@example.com,Michael,Hicks,22.0,Male,USA,Washington,Armstrongfort,Standard,2023-11-10,False,19.83,Mobile,,2024-06-13 17:00:06.500054
user_00897,kara01@example.org,Peggy,Leon,19.0,Female,USA,Georgia,West Kenneth,Premium,2025-03-04,True,29.72,Tablet,1.0,2023-10-23 12:42:35.392766
user_00899,lbraun@example.org,Katelyn,Wang,24.0,Male,USA,Tennessee,Mariamouth,Standard,2025-04-02,True,,Smart TV,5.0,2023-01-09 03:33:33.099313
user_00900,kwalsh@example.org,Mark,Phillips,30.0,Female,Canada,Prince Edward Island,East Pamela,Premium+,2023-02-20,True,14.85,Gaming Console,,2023-06-21 16:26:39.017212
user_00902,kylehahn@example.net,Abigail,Nguyen,30.0,Male,USA,Georgia,New Dillon,Standard,2025-02-03,True,47.13,Mobile,4.0,2025-01-26 08:11:53.343997
user_00905,raymond23@example.net,Melissa,Garrett,26.0,Female,USA,New Jersey,Port Susanfort,Premium,2022-08-03,True,21.59,Tablet,2.0,2024-05-21 22:22:50.307267
user_00907,brian62@example.net,Monica,May,22.0,Female,Canada,Newfoundland and Labrador,Lake Michealview,Basic,2022-08-20,True,14.22,Laptop,3.0,2023-11-28 21:34:37.551824
user_00914,rmueller@example.net,Jesus,Delacruz,28.0,Male,Canada,Saskatchewan,North Melanie,Premium,2024-03-19,True,5.44,Tablet,2.0,2023-10-24 14:09:48.552104
user_00915,ashleycole@example.net,Trevor,Powell,29.0,Male,USA,Arizona,Mendozaton,Premium,2025-03-02,True,24.48,Laptop,6.0,2023-04-18 14:32:00.803757
user_00919,deborah49@example.com,Deborah,Reed,29.0,Female,USA,New Jersey,Lake Dianaland,Premium,2025-05-10,True,29.59,Mobile,7.0,2025-04-09 22:54:49.676355
user_00920,mmyers@example.net,Anthony,Hill,21.0,Other,USA,Indiana,Lake Courtneymouth,Standard,2024-06-01,True,3.02,Desktop,,2023-09-28 08:19:24.489079
user_00925,oshah@example.net,Matthew,Garcia,26.0,Female,USA,Virginia,Woodtown,Standard,2024-02-21,True,38.99,Smart TV,3.0,2025-06-08 12:59:12.401709
user_00928,danieldaniel@example.com,Lisa,Luna,18.0,Female,USA,Indiana,Port Ronald,Basic,2022-09-21,True,15.08,Mobile,2.0,2025-06-11 23:54:57.294638
user_00931,tonya48@example.net,Jessica,Oconnell,25.0,Male,USA,Wisconsin,Gregoryberg,Standard,2025-06-16,True,19.69,Laptop,7.0,2025-06-28 07:50:42.478875
user_00933,timothy83@example.net,Angela,Fleming,27.0,Male,USA,Indiana,Justinhaven,Standard,2023-09-28,True,46.0,Desktop,5.0,2023-01-07 22:24:15.173496
user_00935,mclaughlinjames@example.org,James,Johns,24.0,,USA,Massachusetts,Claireton,Premium,2024-10-19,True,18.8,Gaming Console,1.0,2024-02-23 09:30:42.769571
user_00936,tracy38@example.com,Andrew,Wang,18.0,Female,USA,Georgia,Lake Stephenburgh,Basic,2024-01-10,True,25.62,Smart TV,2.0,2023-05-15 07:56:38.036557
user_00939,gkeith@example.net,Lauren,Bowman,19.0,Male,USA,Michigan,East Peggy,Standard,2024-07-18,True,24.24,Tablet,2.0,2024-12-14 23:29:41.785260
user_00941,becky79@example.net,Henry,Munoz,30.0,Male,USA,Ohio,East Ashleymouth,Basic,2023-01-26,True,1.24,Mobile,4.0,2023-04-30 03:41:31.128465
user_00944,andrespence@example.org,Deanna,Rodriguez,30.0,Female,USA,New Jersey,Maryburgh,Standard,2025-03-14,True,8.95,Gaming Console,1.0,2022-08-28 02:20:15.477175
user_00945,kimberlyblair@example.net,Elizabeth,Turner,21.0,Male,USA,Tennessee,Desireehaven,Premium+,2022-10-03,True,14.98,Gaming Console,,2025-04-27 23:43:28.703679
user_00951,tanyawilson@example.com,Rodney,Dunn,30.0,Female,Canada,Prince Edward Island,Parkerberg,Standard,2025-02-14,True,12.84,Gaming Console,1.0,2025-05-30 16:54:52.333213
user_00956,wross@example.org,Evan,Stephens,23.0,Male,Canada,Prince Edward Island,Sethberg,Premium,2025-03-10,False,5.11,Desktop,2.0,2025-07-05 12:32:00.179352
user_00959,james39@example.com,Lynn,Weeks,26.0,Female,USA,Missouri,Kimberg,Premium,2023-08-24,True,8.55,Desktop,2.0,2024-02-28 21:39:50.833088
user_00960,dsmith@example.com,Robert,Collins,28.0,Male,USA,Georgia,Port Carlosville,Basic,2023-12-04,True,8.59,Gaming Console,4.0,2024-08-02 09:47:24.780759
user_00962,deborah97@example.com,Danielle,Gonzalez,19.0,Female,USA,Washington,Port Robertside,Premium,2022-11-21,False,,Gaming Console,8.0,2025-06-14 23:28:57.121057
user_00965,mccoydonna@example.com,Melissa,Young,18.0,Female,USA,Maryland,North Christopher,Basic,2025-06-21,True,9.58,Desktop,3.0,2025-05-15 16:23:51.239195
user_00971,wallaceeric@example.com,Paul,Zavala,29.0,Female,USA,Michigan,Port Crystal,Basic,2024-03-18,True,9.73,Mobile,1.0,2022-08-03 10:43:13.674940
user_00976,collinmiller@example.com,Zachary,Cobb,24.0,Female,USA,Tennessee,South Courtney,Basic,2024-03-22,True,26.17,Mobile,3.0,2024-09-06 20:21:18.664506
user_00978,kirkkimberly@example.com,Heidi,Small,21.0,Male,Canada,Alberta,Danielfort,Basic,2023-11-08,True,5.44,Gaming Console,6.0,2023-04-08 20:59:44.011056
user_00983,melissawilson@example.org,Herbert,Patterson,25.0,Female,Canada,Quebec,Collinsberg,Standard,2024-06-04,True,68.94,Mobile,4.0,2022-09-02 11:24:46.987464
user_00992,jbush@example.org,Darlene,Allen,25.0,Female,Canada,Alberta,New Stephen,Standard,2025-03-17,True,9.73,Gaming Console,,2024-12-30 22:12:37.843759
user_00993,nicoleduran@example.net,Kevin,Olson,24.0,Male,USA,Maryland,Garciamouth,Premium,2023-05-07,True,18.05,Desktop,4.0,2022-09-11 23:40:51.779824
user_00994,lpage@example.com,Rebecca,Vargas,24.0,Other,Canada,Nova Scotia,East Ashley,Premium,2023-01-14,True,,Tablet,,2025-07-17 17:12:17.517215
user_00995,myerslisa@example.net,Tonya,Joseph,27.0,Male,Canada,Newfoundland and Labrador,East David,Premium,2022-08-18,True,,Laptop,4.0,2023-02-11 14:53:27.923013
